"","DateTime","pm2.5","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir"
"7084","10/23/2010 03:00",158,10,11,1019,"cv",1.78,0,0
"7085","10/23/2010 04:00",158,10,12,1019,"cv",2.67,0,0
"7086","10/23/2010 05:00",160,10,12,1019,"NW",1.79,0,1
"7087","10/23/2010 06:00",164,10,11,1019,"NW",3.58,0,2
"7088","10/23/2010 07:00",167,11,11,1019,"NW",4.47,0,3
"7089","10/23/2010 08:00",173,11,12,1020,"cv",0.89,0,4
"7090","10/23/2010 09:00",179,11,12,1020,"NE",0.89,0,0
"7091","10/23/2010 10:00",188,11,12,1020,"NW",1.79,0,0
"7092","10/23/2010 11:00",194,11,13,1019,"NW",3.58,0,0
"7093","10/23/2010 12:00",225,12,15,1018,"NE",1.79,0,0
"7094","10/23/2010 13:00",252,12,16,1018,"cv",0.89,0,0
"7095","10/23/2010 14:00",257,12,16,1017,"cv",1.78,0,0
"7096","10/23/2010 15:00",260,12,16,1017,"cv",2.67,0,0
"7097","10/23/2010 16:00",271,13,15,1017,"cv",3.56,0,0
"7098","10/23/2010 17:00",265,13,14,1017,"NE",0.89,0,0
"7099","10/23/2010 18:00",271,13,14,1017,"NE",1.78,0,0
"7100","10/23/2010 19:00",273,13,14,1018,"cv",0.89,0,0
"7101","10/23/2010 20:00",261,12,13,1018,"cv",1.78,0,0
"7102","10/23/2010 21:00",275,12,13,1018,"cv",2.67,0,0
"7103","10/23/2010 22:00",278,12,13,1019,"NW",0.89,0,0
"7104","10/23/2010 23:00",270,12,13,1019,"NW",2.68,0,0
"7105","10/24/2010 00:00",262,12,13,1019,"NW",3.57,0,0
"7106","10/24/2010 01:00",256,12,13,1019,"NW",4.46,0,1
"7107","10/24/2010 02:00",251,13,13,1018,"NW",6.25,0,2
"7108","10/24/2010 03:00",259,13,13,1018,"NW",8.04,0,3
"7109","10/24/2010 04:00",260,13,13,1018,"NW",9.83,0,4
"7110","10/24/2010 05:00",252,13,13,1018,"NW",11.62,0,5
"7111","10/24/2010 06:00",234,13,13,1018,"NW",13.41,0,6
"7112","10/24/2010 07:00",212,13,13,1018,"NE",1.79,0,7
"7113","10/24/2010 08:00",218,12,13,1020,"NE",7.6,0,8
"7114","10/24/2010 09:00",63,9,11,1022,"NE",13.41,0,9
"7115","10/24/2010 10:00",13,7,9,1024,"NE",19.22,0,10
"7116","10/24/2010 11:00",11,6,8,1025,"NE",27.27,0,11
"7117","10/24/2010 12:00",12,5,7,1026,"NE",35.32,0,12
"7118","10/24/2010 13:00",12,4,7,1025,"NE",43.37,0,13
"7119","10/24/2010 14:00",8,3,7,1025,"NE",50.52,0,0
"7120","10/24/2010 15:00",9,3,7,1025,"NE",56.33,0,0
"7121","10/24/2010 16:00",10,2,8,1025,"NE",61.25,0,0
"7122","10/24/2010 17:00",11,2,8,1026,"NE",65.27,0,0
"7123","10/24/2010 18:00",13,1,7,1026,"NE",70.19,0,0
"7124","10/24/2010 19:00",17,1,7,1028,"NW",4.02,0,0
"7125","10/24/2010 20:00",11,1,6,1029,"NW",8.94,0,0
"7126","10/24/2010 21:00",12,0,5,1029,"NW",12.07,0,0
"7127","10/24/2010 22:00",14,-1,6,1029,"NW",15.2,0,0
"7128","10/24/2010 23:00",15,-1,6,1030,"NW",18.33,0,0
"7129","10/25/2010 00:00",12,-3,6,1031,"NW",22.35,0,0
"7130","10/25/2010 01:00",10,-2,3,1031,"NW",25.48,0,0
"7131","10/25/2010 02:00",10,-6,6,1031,"NW",30.4,0,0
"7132","10/25/2010 03:00",8,-7,6,1031,"NW",35.32,0,0
"7133","10/25/2010 04:00",6,-9,6,1031,"NW",41.13,0,0
"7134","10/25/2010 05:00",7,-10,6,1031,"NW",49.18,0,0
"7135","10/25/2010 06:00",16,-10,5,1031,"NW",53.2,0,0
"7136","10/25/2010 07:00",10,-10,6,1032,"NW",59.01,0,0
"7137","10/25/2010 08:00",17,-7,7,1032,"NW",64.82,0,0
"7138","10/25/2010 09:00",15,-7,8,1032,"NW",70.63,0,0
"7139","10/25/2010 10:00",15,-6,9,1032,"NW",75.55,0,0
"7140","10/25/2010 11:00",14,-7,11,1031,"NW",82.7,0,0
"7141","10/25/2010 12:00",11,-7,12,1030,"NW",90.75,0,0
"7142","10/25/2010 13:00",12,-7,13,1029,"NW",99.69,0,0
"7143","10/25/2010 14:00",12,-9,14,1028,"NW",111.76,0,0
"7144","10/25/2010 15:00",7,-9,13,1028,"NW",122.94,0,0
"7145","10/25/2010 16:00",6,-10,12,1028,"NW",135.9,0,0
"7146","10/25/2010 17:00",8,-11,11,1029,"NW",147.97,0,0
"7147","10/25/2010 18:00",12,-11,10,1030,"NW",159.15,0,0
"7148","10/25/2010 19:00",14,-11,9,1032,"NW",168.09,0,0
"7149","10/25/2010 20:00",14,-11,8,1033,"NW",173.9,0,0
"7150","10/25/2010 21:00",11,-12,7,1035,"NW",181.95,0,0
"7151","10/25/2010 22:00",9,-10,5,1036,"NE",4.02,0,0
"7152","10/25/2010 23:00",11,-9,5,1037,"NE",8.94,0,0
"7153","10/26/2010 00:00",8,-9,4,1038,"NE",13.86,0,0
"7154","10/26/2010 01:00",9,-14,4,1039,"NE",19.67,0,0
"7155","10/26/2010 02:00",7,-13,3,1040,"NW",4.92,0,0
"7156","10/26/2010 03:00",4,-13,2,1040,"NW",9.84,0,0
"7157","10/26/2010 04:00",6,-12,1,1041,"NW",14.76,0,0
"7158","10/26/2010 05:00",4,-10,0,1042,"NW",16.55,0,0
"7159","10/26/2010 06:00",4,-10,0,1042,"NW",18.34,0,0
"7160","10/26/2010 07:00",5,-7,-1,1042,"NW",21.47,0,0
"7161","10/26/2010 08:00",6,-9,1,1042,"NE",1.79,0,0
"7162","10/26/2010 09:00",7,-12,3,1043,"NW",4.02,0,0
"7163","10/26/2010 10:00",8,-12,4,1042,"NE",4.92,0,0
"7164","10/26/2010 11:00",9,-12,6,1042,"NW",4.02,0,0
"7165","10/26/2010 12:00",10,-14,7,1041,"NW",8.04,0,0
"7166","10/26/2010 13:00",8,-14,7,1040,"NW",12.06,0,0
"7167","10/26/2010 14:00",9,-14,8,1038,"cv",0.89,0,0
"7168","10/26/2010 15:00",12,-15,8,1037,"cv",2.68,0,0
"7169","10/26/2010 16:00",11,-15,7,1037,"cv",3.57,0,0
"7170","10/26/2010 17:00",8,-14,6,1036,"SE",3.13,0,0
"7171","10/26/2010 18:00",19,-10,4,1036,"SE",4.02,0,0
"7172","10/26/2010 19:00",28,-8,3,1036,"cv",0.89,0,0
"7173","10/26/2010 20:00",35,-7,3,1036,"cv",1.78,0,0
"7174","10/26/2010 21:00",32,-10,4,1036,"SE",3.13,0,0
"7175","10/26/2010 22:00",29,-6,1,1036,"SE",4.02,0,0
"7176","10/26/2010 23:00",35,-5,0,1036,"SE",4.91,0,0
"7177","10/27/2010 00:00",41,-3,0,1035,"SE",5.8,0,0
"7178","10/27/2010 01:00",42,-4,-2,1034,"cv",0.89,0,0
"7179","10/27/2010 02:00",46,-4,-2,1034,"cv",1.78,0,0
"7180","10/27/2010 03:00",68,-4,-2,1034,"cv",2.23,0,0
"7181","10/27/2010 04:00",80,-4,-2,1033,"NE",0.89,0,0
"7182","10/27/2010 05:00",76,-3,-1,1033,"NE",1.78,0,0
"7183","10/27/2010 06:00",74,-3,-1,1033,"cv",0.45,0,0
"7184","10/27/2010 07:00",88,-3,-1,1032,"cv",0.9,0,0
"7185","10/27/2010 08:00",92,-2,1,1033,"NE",0.89,0,0
"7186","10/27/2010 09:00",82,-2,3,1033,"cv",0.89,0,0
"7187","10/27/2010 10:00",69,-4,5,1032,"cv",1.78,0,0
"7188","10/27/2010 11:00",73,-6,8,1031,"cv",2.67,0,0
"7189","10/27/2010 12:00",71,-5,9,1030,"cv",4.46,0,0
"7190","10/27/2010 13:00",89,-6,10,1029,"cv",6.25,0,0
"7191","10/27/2010 14:00",83,-5,11,1028,"SE",3.13,0,0
"7192","10/27/2010 15:00",77,-4,11,1027,"SE",7.15,0,0
"7193","10/27/2010 16:00",97,-4,11,1027,"SE",11.17,0,0
"7194","10/27/2010 17:00",90,-3,9,1027,"SE",12.96,0,0
"7195","10/27/2010 18:00",88,-1,6,1028,"cv",0.89,0,0
"7196","10/27/2010 19:00",101,0,4,1028,"cv",1.78,0,0
"7197","10/27/2010 20:00",112,0,4,1028,"cv",2.67,0,0
"7198","10/27/2010 21:00",124,-1,2,1028,"NW",1.79,0,0
"7199","10/27/2010 22:00",158,0,1,1029,"NE",0.89,0,0
"7200","10/27/2010 23:00",164,-1,1,1029,"cv",0.89,0,0
"7201","10/28/2010 00:00",176,-1,1,1029,"NW",3.13,0,0
"7202","10/28/2010 01:00",189,-1,1,1029,"NW",4.92,0,0
"7203","10/28/2010 02:00",174,-1,0,1029,"NE",0.89,0,0
"7204","10/28/2010 03:00",107,-1,1,1028,"NW",3.13,0,0
"7205","10/28/2010 04:00",111,-1,1,1028,"cv",0.89,0,0
"7206","10/28/2010 05:00",91,-2,1,1029,"NW",0.89,0,0
"7207","10/28/2010 06:00",89,-3,-1,1029,"NW",4.02,0,0
"7208","10/28/2010 07:00",82,-2,0,1029,"NW",7.15,0,0
"7209","10/28/2010 08:00",76,-1,3,1030,"NW",10.28,0,0
"7210","10/28/2010 09:00",83,-1,7,1030,"NW",13.41,0,0
"7211","10/28/2010 10:00",83,-1,10,1030,"NW",16.54,0,0
"7212","10/28/2010 11:00",67,-1,12,1029,"NW",18.33,0,0
"7213","10/28/2010 12:00",45,-1,14,1028,"cv",1.79,0,0
"7214","10/28/2010 13:00",42,0,17,1027,"cv",2.68,0,0
"7215","10/28/2010 14:00",37,0,17,1026,"NW",3.13,0,0
"7216","10/28/2010 15:00",44,-1,17,1026,"NW",6.26,0,0
"7217","10/28/2010 16:00",38,-1,17,1026,"SE",4.02,0,0
"7218","10/28/2010 17:00",59,0,16,1026,"SE",7.15,0,0
"7219","10/28/2010 18:00",34,0,14,1026,"SE",10.28,0,0
"7220","10/28/2010 19:00",48,0,13,1027,"SE",14.3,0,0
"7221","10/28/2010 20:00",48,0,13,1027,"SE",17.43,0,0
"7222","10/28/2010 21:00",41,-1,13,1027,"SE",21.45,0,0
"7223","10/28/2010 22:00",41,1,8,1028,"cv",0.89,0,0
"7224","10/28/2010 23:00",50,2,6,1028,"cv",1.78,0,0
"7225","10/29/2010 00:00",47,2,4,1028,"NW",1.79,0,0
"7226","10/29/2010 01:00",67,2,4,1028,"NW",3.58,0,0
"7227","10/29/2010 02:00",76,1,3,1028,"NW",5.37,0,0
"7228","10/29/2010 03:00",79,2,3,1028,"cv",0.45,0,0
"7229","10/29/2010 04:00",72,0,3,1028,"NW",1.79,0,0
"7230","10/29/2010 05:00",88,1,3,1028,"NW",3.58,0,0
"7231","10/29/2010 06:00",72,0,2,1028,"cv",0.89,0,0
"7232","10/29/2010 07:00",76,0,3,1028,"NW",1.79,0,0
"7233","10/29/2010 08:00",93,2,6,1029,"NW",2.68,0,0
"7234","10/29/2010 09:00",66,2,9,1029,"NW",4.47,0,0
"7235","10/29/2010 10:00",49,0,13,1029,"NW",7.6,0,0
"7236","10/29/2010 11:00",60,0,16,1029,"NW",11.62,0,0
"7237","10/29/2010 12:00",40,-2,18,1028,"NW",16.54,0,0
"7238","10/29/2010 13:00",34,-3,18,1026,"NW",21.46,0,0
"7239","10/29/2010 14:00",21,-3,19,1026,"NW",24.59,0,0
"7240","10/29/2010 15:00",19,-4,19,1026,"NW",29.51,0,0
"7241","10/29/2010 16:00",20,-3,19,1025,"NW",32.64,0,0
"7242","10/29/2010 17:00",24,-2,17,1025,"SE",3.13,0,0
"7243","10/29/2010 18:00",31,-3,16,1026,"SE",7.15,0,0
"7244","10/29/2010 19:00",31,-2,15,1026,"SE",11.17,0,0
"7245","10/29/2010 20:00",42,-2,15,1026,"SE",15.19,0,0
"7246","10/29/2010 21:00",49,-2,14,1027,"SE",19.21,0,0
"7247","10/29/2010 22:00",44,1,8,1027,"NW",0.89,0,0
"7248","10/29/2010 23:00",51,1,6,1027,"NW",2.68,0,0
"7249","10/30/2010 00:00",52,2,6,1027,"NW",4.47,0,0
"7250","10/30/2010 01:00",69,2,4,1028,"NW",7.6,0,0
"7251","10/30/2010 02:00",75,1,4,1027,"NW",10.73,0,0
"7252","10/30/2010 03:00",69,1,5,1027,"NW",12.52,0,0
"7253","10/30/2010 04:00",57,0,4,1027,"NW",14.31,0,0
"7254","10/30/2010 05:00",47,0,3,1027,"NW",17.44,0,0
"7255","10/30/2010 06:00",51,0,3,1028,"NW",20.57,0,0
"7256","10/30/2010 07:00",48,0,2,1028,"NW",24.59,0,0
"7257","10/30/2010 08:00",45,2,7,1029,"NW",27.72,0,0
"7258","10/30/2010 09:00",38,1,11,1029,"NE",3.13,0,0
"7259","10/30/2010 10:00",34,0,14,1029,"NW",4.02,0,0
"7260","10/30/2010 11:00",39,-2,16,1028,"NW",7.15,0,0
"7261","10/30/2010 12:00",38,-2,18,1027,"NW",8.94,0,0
"7262","10/30/2010 13:00",23,-3,18,1026,"NW",10.73,0,0
"7263","10/30/2010 14:00",12,-6,20,1026,"cv",1.79,0,0
"7264","10/30/2010 15:00",9,-4,20,1025,"cv",2.68,0,0
"7265","10/30/2010 16:00",15,-2,19,1025,"cv",3.57,0,0
"7266","10/30/2010 17:00",24,-2,16,1025,"SE",1.79,0,0
"7267","10/30/2010 18:00",45,3,10,1025,"cv",0.89,0,0
"7268","10/30/2010 19:00",102,-3,16,1026,"SE",4.02,0,0
"7269","10/30/2010 20:00",101,1,11,1026,"SE",5.81,0,0
"7270","10/30/2010 21:00",92,2,7,1026,"cv",0.89,0,0
"7271","10/30/2010 22:00",68,3,7,1026,"cv",1.78,0,0
"7272","10/30/2010 23:00",64,2,6,1026,"NW",1.79,0,0
"7273","10/31/2010 00:00",101,2,6,1026,"NW",3.58,0,0
"7274","10/31/2010 01:00",102,2,5,1026,"NW",5.37,0,0
"7275","10/31/2010 02:00",129,1,5,1026,"NW",7.16,0,0
"7276","10/31/2010 03:00",123,0,3,1025,"NW",8.95,0,0
"7277","10/31/2010 04:00",117,0,4,1025,"NW",10.74,0,0
"7278","10/31/2010 05:00",76,0,4,1025,"NW",13.87,0,0
"7279","10/31/2010 06:00",51,-1,3,1025,"NW",15.66,0,0
"7280","10/31/2010 07:00",57,-1,3,1025,"NW",18.79,0,0
"7281","10/31/2010 08:00",47,2,7,1026,"NW",21.92,0,0
"7282","10/31/2010 09:00",47,1,11,1026,"NW",25.05,0,0
"7283","10/31/2010 10:00",53,0,14,1026,"NW",28.18,0,0
"7284","10/31/2010 11:00",64,0,15,1025,"NW",29.97,0,0
"7285","10/31/2010 12:00",57,0,16,1024,"NW",33.1,0,0
"7286","10/31/2010 13:00",60,-1,18,1024,"NW",36.23,0,0
"7287","10/31/2010 14:00",42,-1,19,1023,"NW",39.36,0,0
"7288","10/31/2010 15:00",30,-1,19,1022,"cv",0.89,0,0
"7289","10/31/2010 16:00",22,-4,19,1022,"NW",4.02,0,0
"7290","10/31/2010 17:00",24,-3,18,1022,"NW",8.04,0,0
"7291","10/31/2010 18:00",76,0,11,1023,"cv",0.89,0,0
"7292","10/31/2010 19:00",111,2,10,1023,"cv",1.78,0,0
"7293","10/31/2010 20:00",98,2,8,1023,"cv",2.67,0,0
"7294","10/31/2010 21:00",89,2,8,1024,"NW",1.79,0,0
"7295","10/31/2010 22:00",77,2,6,1024,"NW",4.92,0,0
"7296","10/31/2010 23:00",92,2,6,1024,"NW",6.71,0,0
"7297","11/01/2010 00:00",84,1,5,1024,"NW",9.84,0,0
"7298","11/01/2010 01:00",83,1,4,1025,"NW",12.97,0,0
"7299","11/01/2010 02:00",71,1,7,1025,"NW",16.1,0,0
"7300","11/01/2010 03:00",64,0,4,1025,"NW",19.23,0,0
"7301","11/01/2010 04:00",86,0,4,1025,"NW",22.36,0,0
"7302","11/01/2010 05:00",61,0,6,1026,"NW",24.15,0,0
"7303","11/01/2010 06:00",58,-1,2,1027,"NW",28.17,0,0
"7304","11/01/2010 07:00",60,-1,5,1028,"NW",32.19,0,0
"7305","11/01/2010 08:00",41,-2,10,1029,"NE",4.92,0,0
"7306","11/01/2010 09:00",69,-3,12,1030,"NW",7.15,0,0
"7307","11/01/2010 10:00",136,-4,12,1030,"NE",5.81,0,0
"7308","11/01/2010 11:00",27,-5,14,1030,"NE",11.62,0,0
"7309","11/01/2010 12:00",13,-7,14,1029,"NW",7.15,0,0
"7310","11/01/2010 13:00",88,-6,15,1029,"NE",4.92,0,0
"7311","11/01/2010 14:00",10,-7,15,1028,"NW",4.02,0,0
"7312","11/01/2010 15:00",17,-9,14,1028,"NE",5.81,0,0
"7313","11/01/2010 16:00",65,-10,13,1028,"NE",11.62,0,0
"7314","11/01/2010 17:00",100,-10,11,1028,"NE",15.64,0,0
"7315","11/01/2010 18:00",143,-9,9,1029,"NE",17.43,0,0
"7316","11/01/2010 19:00",24,-6,6,1030,"NE",18.32,0,0
"7317","11/01/2010 20:00",82,-6,4,1030,"NW",4.02,0,0
"7318","11/01/2010 21:00",48,-9,7,1031,"NE",4.02,0,0
"7319","11/01/2010 22:00",18,-9,7,1032,"NE",8.04,0,0
"7320","11/01/2010 23:00",46,-8,6,1032,"NE",12.06,0,0
"7321","11/02/2010 00:00",14,-9,5,1032,"NW",1.79,0,0
"7322","11/02/2010 01:00",196,-8,4,1031,"NE",1.79,0,0
"7323","11/02/2010 02:00",5,-8,3,1032,"NW",1.79,0,0
"7324","11/02/2010 03:00",115,-6,1,1031,"NW",4.92,0,0
"7325","11/02/2010 04:00",85,-6,-2,1031,"NW",8.94,0,0
"7326","11/02/2010 05:00",105,-6,-1,1031,"NW",10.73,0,0
"7327","11/02/2010 06:00",181,-6,0,1031,"NE",3.13,0,0
"7328","11/02/2010 07:00",35,-6,-1,1031,"NW",1.79,0,0
"7329","11/02/2010 08:00",255,-5,3,1032,"NW",3.58,0,0
"7330","11/02/2010 09:00",27,-7,7,1032,"NW",6.71,0,0
"7331","11/02/2010 10:00",10,-10,9,1031,"NW",9.84,0,0
"7332","11/02/2010 11:00",21,-9,10,1031,"NW",11.63,0,0
"7333","11/02/2010 12:00",24,-9,11,1029,"cv",1.79,0,0
"7334","11/02/2010 13:00",10,-9,12,1028,"cv",3.58,0,0
"7335","11/02/2010 14:00",15,-8,13,1026,"SE",3.13,0,0
"7336","11/02/2010 15:00",19,-7,13,1025,"SE",7.15,0,0
"7337","11/02/2010 16:00",86,-7,13,1025,"SE",11.17,0,0
"7338","11/02/2010 17:00",45,-7,11,1024,"SE",14.3,0,0
"7339","11/02/2010 18:00",43,-7,10,1024,"SE",17.43,0,0
"7340","11/02/2010 19:00",32,-6,10,1025,"SE",20.56,0,0
"7341","11/02/2010 20:00",50,-6,10,1024,"SE",24.58,0,0
"7342","11/02/2010 21:00",21,-6,10,1025,"SE",26.37,0,0
"7343","11/02/2010 22:00",286,-2,4,1025,"cv",0.89,0,0
"7344","11/02/2010 23:00",83,-2,3,1024,"cv",1.78,0,0
"7345","11/03/2010 00:00",206,-1,1,1024,"cv",2.67,0,0
"7346","11/03/2010 01:00",112,-2,0,1023,"cv",3.56,0,0
"7347","11/03/2010 02:00",88,-1,0,1024,"NE",1.79,0,0
"7348","11/03/2010 03:00",77,-1,0,1023,"cv",0.89,0,0
"7349","11/03/2010 04:00",418,-1,0,1023,"cv",1.78,0,0
"7350","11/03/2010 05:00",77,-1,0,1023,"NW",0.89,0,0
"7351","11/03/2010 06:00",243,-3,-2,1023,"NW",2.68,0,0
"7352","11/03/2010 07:00",123,-2,-1,1023,"cv",0.89,0,0
"7353","11/03/2010 08:00",151,0,2,1024,"NW",3.13,0,0
"7354","11/03/2010 09:00",74,-1,6,1024,"NW",7.15,0,0
"7355","11/03/2010 10:00",65,0,10,1023,"cv",0.89,0,0
"7356","11/03/2010 11:00",70,-2,13,1023,"NW",1.79,0,0
"7357","11/03/2010 12:00",33,-3,16,1022,"NW",5.81,0,0
"7358","11/03/2010 13:00",11,-3,18,1021,"NW",8.94,0,0
"7359","11/03/2010 14:00",27,-4,19,1020,"NW",12.07,0,0
"7360","11/03/2010 15:00",50,-3,19,1020,"cv",3.13,0,0
"7361","11/03/2010 16:00",42,-3,18,1020,"SE",3.13,0,0
"7362","11/03/2010 17:00",61,1,14,1021,"SE",4.92,0,0
"7363","11/03/2010 18:00",75,1,11,1021,"cv",0.89,0,0
"7364","11/03/2010 19:00",109,1,8,1022,"cv",1.34,0,0
"7365","11/03/2010 20:00",143,2,7,1022,"cv",2.23,0,0
"7366","11/03/2010 21:00",167,2,6,1022,"cv",3.12,0,0
"7367","11/03/2010 22:00",183,1,4,1023,"NW",0.89,0,0
"7368","11/03/2010 23:00",154,1,5,1023,"NW",2.68,0,0
"7369","11/04/2010 00:00",127,0,4,1022,"NW",4.47,0,0
"7370","11/04/2010 01:00",94,1,3,1022,"NW",6.26,0,0
"7371","11/04/2010 02:00",86,0,3,1023,"NW",8.05,0,0
"7372","11/04/2010 03:00",51,-1,3,1022,"NW",11.18,0,0
"7373","11/04/2010 04:00",95,-1,3,1022,"NW",12.97,0,0
"7374","11/04/2010 05:00",85,-1,2,1022,"NW",16.1,0,0
"7375","11/04/2010 06:00",53,-2,3,1022,"NW",17.89,0,0
"7376","11/04/2010 07:00",56,-2,5,1023,"NW",21.02,0,0
"7377","11/04/2010 08:00",55,-1,7,1023,"NW",24.15,0,0
"7378","11/04/2010 09:00",50,0,10,1023,"NW",27.28,0,0
"7379","11/04/2010 10:00",41,-2,13,1023,"NW",30.41,0,0
"7380","11/04/2010 11:00",39,-3,15,1023,"NE",1.79,0,0
"7381","11/04/2010 12:00",30,-2,17,1022,"cv",1.79,0,0
"7382","11/04/2010 13:00",34,-3,19,1021,"cv",3.58,0,0
"7383","11/04/2010 14:00",43,-3,19,1020,"SE",3.13,0,0
"7384","11/04/2010 15:00",52,-2,19,1020,"SE",7.15,0,0
"7385","11/04/2010 16:00",44,-2,19,1020,"SE",11.17,0,0
"7386","11/04/2010 17:00",39,-2,17,1020,"SE",14.3,0,0
"7387","11/04/2010 18:00",43,-1,15,1020,"SE",17.43,0,0
"7388","11/04/2010 19:00",53,0,11,1021,"SE",19.22,0,0
"7389","11/04/2010 20:00",63,2,8,1021,"cv",0.89,0,0
"7390","11/04/2010 21:00",91,2,7,1022,"NE",0.89,0,0
"7391","11/04/2010 22:00",119,2,7,1022,"cv",0.89,0,0
"7392","11/04/2010 23:00",136,1,7,1022,"NW",0.89,0,0
"7393","11/05/2010 00:00",144,1,4,1022,"NW",2.68,0,0
"7394","11/05/2010 01:00",148,1,4,1022,"NW",5.81,0,0
"7395","11/05/2010 02:00",130,2,4,1022,"cv",0.89,0,0
"7396","11/05/2010 03:00",98,1,3,1021,"NW",1.79,0,0
"7397","11/05/2010 04:00",70,0,3,1021,"NW",2.68,0,0
"7398","11/05/2010 05:00",95,0,3,1021,"NW",5.81,0,0
"7399","11/05/2010 06:00",79,0,4,1021,"NW",7.6,0,0
"7400","11/05/2010 07:00",67,0,5,1022,"NW",9.39,0,0
"7401","11/05/2010 08:00",52,0,7,1022,"NW",12.52,0,0
"7402","11/05/2010 09:00",54,0,9,1022,"NW",14.31,0,0
"7403","11/05/2010 10:00",53,1,12,1022,"NW",16.1,0,0
"7404","11/05/2010 11:00",49,-1,15,1021,"NW",17.89,0,0
"7405","11/05/2010 12:00",51,1,18,1020,"cv",0.89,0,0
"7406","11/05/2010 13:00",52,0,20,1019,"SE",1.79,0,0
"7407","11/05/2010 14:00",58,0,21,1018,"SE",4.92,0,0
"7408","11/05/2010 15:00",83,0,21,1017,"SE",8.05,0,0
"7409","11/05/2010 16:00",98,0,19,1017,"SE",11.18,0,0
"7410","11/05/2010 17:00",86,1,18,1017,"SE",14.31,0,0
"7411","11/05/2010 18:00",95,4,12,1017,"SE",15.2,0,0
"7412","11/05/2010 19:00",129,4,9,1018,"SE",16.09,0,0
"7413","11/05/2010 20:00",154,4,8,1018,"cv",0.89,0,0
"7414","11/05/2010 21:00",172,4,9,1018,"cv",1.78,0,0
"7415","11/05/2010 22:00",187,3,7,1018,"cv",2.67,0,0
"7416","11/05/2010 23:00",232,3,6,1018,"cv",3.56,0,0
"7417","11/06/2010 00:00",238,3,5,1018,"NW",1.79,0,0
"7418","11/06/2010 01:00",227,3,4,1018,"cv",0.89,0,0
"7419","11/06/2010 02:00",221,3,4,1017,"NW",1.79,0,0
"7420","11/06/2010 03:00",195,2,4,1017,"NW",3.58,0,0
"7421","11/06/2010 04:00",122,2,4,1017,"NW",5.37,0,0
"7422","11/06/2010 05:00",143,1,3,1017,"NW",7.16,0,0
"7423","11/06/2010 06:00",147,1,2,1017,"cv",0.89,0,0
"7424","11/06/2010 07:00",124,2,2,1017,"cv",1.78,0,0
"7425","11/06/2010 08:00",127,3,3,1017,"NE",0.89,0,0
"7426","11/06/2010 09:00",122,5,8,1018,"NW",0.89,0,0
"7427","11/06/2010 10:00",164,4,11,1017,"cv",0.89,0,0
"7428","11/06/2010 11:00",249,4,14,1017,"cv",1.78,0,0
"7429","11/06/2010 12:00",272,4,15,1016,"cv",2.67,0,0
"7430","11/06/2010 13:00",298,4,16,1015,"cv",3.56,0,0
"7431","11/06/2010 14:00",314,5,17,1014,"SE",1.79,0,0
"7432","11/06/2010 15:00",307,5,18,1014,"SE",3.58,0,0
"7433","11/06/2010 16:00",352,6,15,1014,"cv",0.89,0,0
"7434","11/06/2010 17:00",374,6,12,1014,"SE",1.79,0,0
"7435","11/06/2010 18:00",366,7,10,1014,"SE",2.68,0,0
"7436","11/06/2010 19:00",381,7,9,1015,"cv",0.89,0,0
"7437","11/06/2010 20:00",400,6,8,1015,"SE",0.89,0,0
"7438","11/06/2010 21:00",419,6,8,1015,"cv",0.89,0,0
"7439","11/06/2010 22:00",463,6,7,1015,"NW",0.89,0,0
"7440","11/06/2010 23:00",481,6,7,1015,"NW",2.68,0,0
"7441","11/07/2010 00:00",466,5,6,1015,"NW",3.57,0,0
"7442","11/07/2010 01:00",479,6,8,1015,"NW",5.36,0,0
"7443","11/07/2010 02:00",343,6,8,1015,"NW",8.49,0,0
"7444","11/07/2010 03:00",95,6,10,1015,"NW",11.62,0,0
"7445","11/07/2010 04:00",34,6,9,1015,"cv",0.89,0,0
"7446","11/07/2010 05:00",18,5,8,1015,"cv",1.78,0,0
"7447","11/07/2010 06:00",20,5,8,1015,"NW",1.79,0,0
"7448","11/07/2010 07:00",14,2,11,1015,"NW",5.81,0,0
"7449","11/07/2010 08:00",12,1,12,1016,"NW",11.62,0,0
"7450","11/07/2010 09:00",11,-3,12,1016,"NW",21.45,0,0
"7451","11/07/2010 10:00",13,-4,13,1016,"NW",31.28,0,0
"7452","11/07/2010 11:00",16,-4,14,1016,"NW",42.46,0,0
"7453","11/07/2010 12:00",17,-5,13,1016,"NW",54.53,0,0
"7454","11/07/2010 13:00",11,-4,13,1017,"NW",65.71,0,0
"7455","11/07/2010 14:00",15,-5,13,1017,"NW",77.78,0,0
"7456","11/07/2010 15:00",14,-5,13,1017,"NW",89.85,0,0
"7457","11/07/2010 16:00",13,-6,12,1018,"NW",102.81,0,0
"7458","11/07/2010 17:00",16,-7,10,1020,"NW",113.99,0,0
"7459","11/07/2010 18:00",10,-8,10,1021,"NW",122.93,0,0
"7460","11/07/2010 19:00",10,-8,9,1022,"NW",128.74,0,0
"7461","11/07/2010 20:00",9,-8,8,1022,"NW",133.66,0,0
"7462","11/07/2010 21:00",10,-8,8,1023,"NW",138.58,0,0
"7463","11/07/2010 22:00",10,-7,6,1023,"NW",141.71,0,0
"7464","11/07/2010 23:00",9,-8,8,1023,"NW",144.84,0,0
